2026-01-22 21:35:39,449 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - ==========================================
data:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/downstream_datasets
test_sets:Pets
dataset_mode:test
arch:vit_l_14_datacomp_1b
resolution:224
transferability:False
source_model:fare4
workers:4
no_pin_memory:False
batch_size:1
adv_bs:1
print_freq:20
gpu:0
no_cudnn_benchmark:False
n_ctx:4
ctx_init:a_photo_of_a
seed:0
output_dir:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/vit_l_14_datacomp_1b/Pets
log_output_dir:/leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/ATPT/Diffratio_Adv_gen_Results/vit_l_14_datacomp_1b/Pets/ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy
image_only_attack:False
image_only_attack_type:prm
image_predicted_label_attack:False
eps:0.0
alpha:0.0
alpha_eps_ratio:4.0
steps:0
counter_attack:True
counter_attack_type:pgd
counter_attack_steps:0
counter_attack_eps:1.0
counter_attack_alpha:1.0
counter_attack_tau_thres:0.2
counter_attack_beta:2.0
counter_attack_weighted_perturbations:True
counter_attack_init_noise:gaussian
counter_attack_gaussian_sigma:0.03
counter_attack_noisy_tau_num_anchors:10
counter_attack_tau:noisy
pgd_clip_pure_i_text_embeddings:null
pgd_counter_and_clipure_i_lamda:1.0
image_feature_purify:False
image_feature_purify_type:noisy_anchor
image_feature_purify_noisy_anchors:10
image_feature_purify_anchors_alpha:1.2
image_feature_purify_noisy_sigma:0.18
image_feature_purify_diff_threshold:0.0
image_feature_clipure_steps:10
image_feature_clipure_step_size:10.0
save_plots:False
lr:0.005
selection_p:0.1
tta_steps:1
top_k:20
softmax_temp:0.01
load_tecoa:

2026-01-22 21:35:39,450 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Use GPU: 0 for training
2026-01-22 21:37:34,082 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - => Model created: visual backbone vit_l_14_datacomp_1b
2026-01-22 21:37:34,089 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Number of test samples: 3669
2026-01-22 21:37:34,089 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Evaluating dataset: Pets
2026-01-22 21:37:34,090 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Starting evaluation with batch size: 1, selection percentage: 0.1
2026-01-22 21:37:34,091 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Using PGD attack with epsilon: 0.000000, alpha: 0.000000, steps: 0 image only attack False image only attack type  prm image predicted label attack False
2026-01-22 21:37:34,091 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Using counter-attack with epsilon: 1.000000, alpha: 1.000000, steps: 0
2026-01-22 21:37:34,091 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Adversarial examples will be loaded from /leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/vit_l_14_datacomp_1b/Pets/adv_images_eps_0.0_alpha_0.0_steps_0 and evaluated on vit_l_14_datacomp_1b
2026-01-22 21:37:34,091 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Using directory for adversarial images: /leonardo_work/EUHPC_R04_192/fmohamma/Adversarial_Robust_Clip/atpt_data/vit_l_14_datacomp_1b/Pets/adv_images_eps_0.0_alpha_0.0_steps_0
2026-01-22 21:37:34,790 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 1/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:35,038 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 2/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:35,286 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 3/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:35,533 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 4/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:35,781 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 5/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:36,028 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 6/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:36,276 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 7/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:36,523 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 8/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:36,772 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 9/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:37,019 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 10/3669: Clean accuracy 1.0000 | Adv accuracy: 1.0000 | Counter-attack accuracy: 1.0000
2026-01-22 21:37:37,267 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 11/3669: Clean accuracy 0.9091 | Adv accuracy: 0.9091 | Counter-attack accuracy: 0.9091
2026-01-22 21:37:37,514 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 12/3669: Clean accuracy 0.9167 | Adv accuracy: 0.9167 | Counter-attack accuracy: 0.9167
2026-01-22 21:37:37,762 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 13/3669: Clean accuracy 0.9231 | Adv accuracy: 0.9231 | Counter-attack accuracy: 0.9231
2026-01-22 21:37:38,009 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 14/3669: Clean accuracy 0.9286 | Adv accuracy: 0.9286 | Counter-attack accuracy: 0.9286
2026-01-22 21:37:38,257 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 15/3669: Clean accuracy 0.8667 | Adv accuracy: 0.8667 | Counter-attack accuracy: 0.8667
2026-01-22 21:37:38,504 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 16/3669: Clean accuracy 0.8750 | Adv accuracy: 0.8750 | Counter-attack accuracy: 0.8750
2026-01-22 21:37:38,752 - ADV_Generation_eps_0.0_steps_0_Added_Noise_gaussian_Sigma_0.03_Tau_Type_noisy - INFO - Batch 17/3669: Clean accuracy 0.8235 | Adv accuracy: 0.8235 | Counter-attack accuracy: 0.8235
